23230,jup_founders_week2_mastery,JUP_CHALLENGE/JUP_FOUNDERS_WEEK_MASTERY,JUP_CHALLENGE/JUP_FOUNDERS_WEEK_MASTERY_DESC,5,,45913,,,,23231|23235|23239|23243|23247,,1701280800,1701878400,,,0,,
23304,jup_the_seven_2,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_TRACKER_DESC,1,,44497,,,,25841|25842,0,1706724000,1707321600,,,0,,
25841,jup_the_seven_2_mp,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_2_DESC,20,,,,,,,0,1706724000,1707321600,,,0,MP,
25842,jup_the_seven_2_br,JUP_CHALLENGE/JUP_THE_SEVEN_2,JUP_CHALLENGE/JUP_THE_SEVEN_BR_2_DESC,15,,,,,,,0,1706724000,1707321600,,,0,BR,
23305,jup_the_seven_3,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_TRACKER_DESC,1,,26329,,,,25844|25845,0,1706724000,1707321600,,,0,,
25844,jup_the_seven_3_mp,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_3_DESC,45,,,,,,,0,1706724000,1707321600,,,0,MP,
25845,jup_the_seven_3_br,JUP_CHALLENGE/JUP_THE_SEVEN_3,JUP_CHALLENGE/JUP_THE_SEVEN_BR_3_DESC,15,,,,,,,0,1706724000,1707321600,,,0,BR,
23306,jup_the_seven_4,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_TRACKER_DESC,1,,44140,,,,25847|25848,0,1706724000,1707321600,,,0,,
25847,jup_the_seven_4_mp,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_4_DESC,5,,,,,,,0,1706724000,1707321600,,,0,MP,
25848,jup_the_seven_4_br,JUP_CHALLENGE/JUP_THE_SEVEN_4,JUP_CHALLENGE/JUP_THE_SEVEN_BR_4_DESC,10,,,,,,,0,1706724000,1707321600,,,0,BR,
23307,jup_the_seven_5,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_TRACKER_DESC,1,,43134,,,,25850|25851,0,1706724000,1707321600,,,0,,
25850,jup_the_seven_5_mp,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_5_DESC,15,,,,,,,1000,1706724000,1707321600,,,0,MP,
25851,jup_the_seven_5_br,JUP_CHALLENGE/JUP_THE_SEVEN_5,JUP_CHALLENGE/JUP_THE_SEVEN_BR_5_DESC,30,,,,,,,1000,1706724000,1707321600,,,0,BR,
23308,jup_the_seven_6,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_TRACKER_DESC,1,,3978,,,,25781|25853,0,1706724000,1707321600,,,0,,
25781,jup_the_seven_6_mp,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_6_DESC,7,,,,,,,1000,1706724000,1707321600,,,0,MP,
25853,jup_the_seven_6_br,JUP_CHALLENGE/JUP_THE_SEVEN_6,JUP_CHALLENGE/JUP_THE_SEVEN_BR_6_DESC,3,,,,,,,1000,1706724000,1707321600,,,0,BR,
27243,jup_s1_bp_timelimited_base_1,JUP_CHALLENGE/BATTLE_PASS_CHALLENGE,JUP_CHALLENGE/JUP_S1_BP_TIMELIMITED_BASE_1_DESC,10,,,,1,1,,1500,,,,,0,,
27245,jup_s1_bp_timelimited_base_2,JUP_CHALLENGE/BATTLE_PASS_CHALLENGE,JUP_CHALLENGE/JUP_S1_BP_TIMELIMITED_BASE_2_DESC,10,,,,1,2,,1500,,,,,0,,
27246,jup_s1_bp_timelimited_base_3,JUP_CHALLENGE/BATTLE_PASS_CHALLENGE,JUP_CHALLENGE/JUP_S1_BP_TIMELIMITED_BASE_3_DESC,10,,,,1,3,,1500,,,,,0,,
27247,jup_s1_bp_timelimited_base_4,JUP_CHALLENGE/BATTLE_PASS_CHALLENGE,JUP_CHALLENGE/JUP_S1_BP_TIMELIMITED_BASE_4_DESC,10,,,,1,4,,1500,,,,,0,,
27252,jup_s1_bp_timelimited_gununlock,JUP_CHALLENGE/BATTLE_PASS_CHALLENGE_HVT,JUP_CHALLENGE/JUP_S1_BP_TIMELIMITED_GUNUNLOCK_DESC,20,,,,,,,1500,,,,,0,,
28328,jup_cryptids_mastery,JUP_CHALLENGE/JUP_CRYPTIDS_MASTERY,JUP_CHALLENGE/JUP_CRYPTIDS_MASTERY_DESC,8,,51065,,,,28300|28301|28302|28303|28304|28305|28306|28338,,1707933600,1709136000,,,0,,
28300,jup_cryptids_1,JUP_CHALLENGE/JUP_CRYPTIDS_1,JUP_CHALLENGE/JUP_CRYPTIDS_1_TRACKER_DESC,1,,52597,,,,28307|28308,,1707933600,1709136000,,,0,,
28307,jup_cryptids_1_mp,JUP_CHALLENGE/JUP_CRYPTIDS_1,JUP_CHALLENGE/JUP_CRYPTIDS_1_DESC,20,,,,,,,,1707933600,1709136000,,,0,MP,
28308,jup_cryptids_1_ob,JUP_CHALLENGE/JUP_CRYPTIDS_1,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_1,120,,,,,,,,1707933600,1709136000,,,0,OB,
28301,jup_cryptids_2,JUP_CHALLENGE/JUP_CRYPTIDS_2,JUP_CHALLENGE/JUP_CRYPTIDS_2_TRACKER_DESC,1,,51678,,,,28312|28311,,1707933600,1709136000,,,0,,
28312,jup_cryptids_2_mp,JUP_CHALLENGE/JUP_CRYPTIDS_2,JUP_CHALLENGE/JUP_CRYPTIDS_2_DESC,50,,,,,,,,1707933600,1709136000,,,0,MP,
28311,jup_cryptids_2_ob,JUP_CHALLENGE/JUP_CRYPTIDS_2,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_2,10,,,,,,,,1707933600,1709136000,,,0,OB,
28302,jup_cryptids_3,JUP_CHALLENGE/JUP_CRYPTIDS_3,JUP_CHALLENGE/JUP_CRYPTIDS_3_TRACKER_DESC,1,,52603,,,,28313|28314,,1707933600,1709136000,,,0,,
28313,jup_cryptids_3_mp,JUP_CHALLENGE/JUP_CRYPTIDS_3,JUP_CHALLENGE/JUP_CRYPTIDS_3_DESC,40,,,,,,,,1707933600,1709136000,,,0,MP,
28314,jup_cryptids_3_ob,JUP_CHALLENGE/JUP_CRYPTIDS_3,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_3,3,,,,,,,,1707933600,1709136000,,,0,OB,
28303,jup_cryptids_4,JUP_CHALLENGE/JUP_CRYPTIDS_4,JUP_CHALLENGE/JUP_CRYPTIDS_4_TRACKER_DESC,1,,51679,,,,28316|28317,,1707933600,1709136000,,,0,,
28316,jup_cryptids_4_mp,JUP_CHALLENGE/JUP_CRYPTIDS_4,JUP_CHALLENGE/JUP_CRYPTIDS_4_DESC,15,,,,,,,,1707933600,1709136000,,,0,MP,
28317,jup_cryptids_4_ob,JUP_CHALLENGE/JUP_CRYPTIDS_4,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_4,50,,,,,,,,1707933600,1709136000,,,0,OB,
28304,jup_cryptids_5,JUP_CHALLENGE/JUP_CRYPTIDS_5,JUP_CHALLENGE/JUP_CRYPTIDS_5_TRACKER_DESC,1,,51706,,,,28319|28320,,1707933600,1709136000,,,0,,
28319,jup_cryptids_5_mp,JUP_CHALLENGE/JUP_CRYPTIDS_5,JUP_CHALLENGE/JUP_CRYPTIDS_5_DESC,75,,,,,,,,1707933600,1709136000,,,0,MP,
28320,jup_cryptids_5_ob,JUP_CHALLENGE/JUP_CRYPTIDS_5,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_5,100,,,,,,,,1707933600,1709136000,,,0,OB,
28305,jup_cryptids_6,JUP_CHALLENGE/JUP_CRYPTIDS_6,JUP_CHALLENGE/JUP_CRYPTIDS_6_TRACKER_DESC,1,,52838,,,,28322|28323,,1707933600,1709136000,,,0,,
28322,jup_cryptids_6_mp,JUP_CHALLENGE/JUP_CRYPTIDS_6,JUP_CHALLENGE/JUP_CRYPTIDS_6_DESC,20,,,,,,,,1707933600,1709136000,,,0,MP,
28323,jup_cryptids_6_ob,JUP_CHALLENGE/JUP_CRYPTIDS_6,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_6,75,,,,,,,,1707933600,1709136000,,,0,OB,
28306,jup_cryptids_7,JUP_CHALLENGE/JUP_CRYPTIDS_7,JUP_CHALLENGE/JUP_CRYPTIDS_7_TRACKER_DESC,1,,51707,,,,28325|28326,,1707933600,1709136000,,,0,,
28325,jup_cryptids_7_mp,JUP_CHALLENGE/JUP_CRYPTIDS_7,JUP_CHALLENGE/JUP_CRYPTIDS_7_DESC,20,,,,,,,,1707933600,1709136000,,,0,MP,
28326,jup_cryptids_7_ob,JUP_CHALLENGE/JUP_CRYPTIDS_7,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_7,5,,,,,,,,1707933600,1709136000,,,0,OB,
28338,jup_cryptids_8,JUP_CHALLENGE/JUP_CRYPTIDS_8,JUP_CHALLENGE/JUP_CRYPTIDS_8_TRACKER_DESC,1,,52143,,,,28339|28341,,1707933600,1709136000,,,0,,
28339,jup_cryptids_8_mp,JUP_CHALLENGE/JUP_CRYPTIDS_8,JUP_CHALLENGE/JUP_CRYPTIDS_8_DESC,75,,,,,,,,1707933600,1709136000,,,0,MP,
28341,jup_cryptids_8_ob,JUP_CHALLENGE/JUP_CRYPTIDS_8,JUP_OB_EVENT_CHALLENGES/CRYPTIDS_8,3,,,,,,,,1707933600,1709136000,,,0,OB,
28595,jup_the_hunt_mastery,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_MASTERY,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_MASTERY_DESC,3,,52791,,,,28597|28604|28598,,1707328800,1709740800,,,0,,
28597,jup_the_hunt_skulls_armored,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_ARMORED,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_ARMORED_DESC,600,,52525,,,,,,1707328800,1709740800,,,0,,
28604,jup_the_hunt_skulls_hellhound,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_HELLHOUND,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_HELLHOUND_DESC,300,,52061,,,,,,1707933600,1709740800,,,0,,
28598,jup_the_hunt_skulls_mimic,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_MIMIC,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_MIMIC_DESC,200,,53616,,,,,,1708538400,1709740800,,,0,,
28599,jup_the_hunt_bones,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_BONES,JUP_CHALLENGE/JUP_EVENT_THE_HUNT_BONES_DESC,75|155|310|625|1250|2500|5000|10000,,,,,,,,1707328800,1709740800,,,0,,35521|29644|29668|35521|29670|35522|29673|34601
29272,jup_decay_mastery,JUP_CHALLENGE/JUP_DECAY_MASTERY,JUP_CHALLENGE/JUP_DECAY_MASTERY_DESC,5,,52144,,,,29267|29268|29269|29271|29270,,1711558800,1712156400,,,0,,
29267,jup_decay_1,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_TRACKER_DESC,1,,51850,,,,29273|29278|29279,,1711558800,1712156400,,,0,,
29273,jup_decay_1_mp,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,30,,,,,,,,1711558800,1712156400,,,0,MP,
29278,jup_decay_1_ob,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,5,,,,,,,,1711558800,1712156400,,,0,OB,
29279,jup_decay_1_br,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,5,,,,,,,,1711558800,1712156400,,,0,BR,
29268,jup_decay_2,JUP_CHALLENGE/JUP_DECAY_2,JUP_CHALLENGE/JUP_DECAY_2_TRACKER_DESC,1,,51708,,,,29274|29280|29281,,1711558800,1712156400,,,0,,
29274,jup_decay_2_mp,JUP_CHALLENGE/JUP_DECAY_2,JUP_CHALLENGE/JUP_DECAY_2_DESC,75,,,,,,,,1711558800,1712156400,,,0,MP,
29280,jup_decay_2_ob,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,400,,,,,,,,1711558800,1712156400,,,0,OB,
29281,jup_decay_2_br,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,15,,,,,,,,1711558800,1712156400,,,0,BR,
29269,jup_decay_3,JUP_CHALLENGE/JUP_DECAY_3,JUP_CHALLENGE/JUP_DECAY_3_TRACKER_DESC,1,,52865,,,,29275|29282|29283,,1711558800,1712156400,,,0,,
29275,jup_decay_3_mp,JUP_CHALLENGE/JUP_DECAY_3,JUP_CHALLENGE/JUP_DECAY_3_DESC,40,,,,,,,,1711558800,1712156400,,,0,MP,
29282,jup_decay_3_ob,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,400,,,,,,,,1711558800,1712156400,,,0,OB,
29283,jup_decay_3_br,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,15,,,,,,,,1711558800,1712156400,,,0,BR,
29271,jup_decay_4,JUP_CHALLENGE/JUP_DECAY_4,JUP_CHALLENGE/JUP_DECAY_4_TRACKER_DESC,1,,52924,,,,29276|29284|29285,,1711558800,1712156400,,,0,,
29276,jup_decay_4_mp,JUP_CHALLENGE/JUP_DECAY_4,JUP_CHALLENGE/JUP_DECAY_4_DESC,25,,,,,,,,1711558800,1712156400,,,0,MP,
29284,jup_decay_4_ob,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,25,,,,,,,,1711558800,1712156400,,,0,OB,
29285,jup_decay_4_br,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,15,,,,,,,,1711558800,1712156400,,,0,BR,
29270,jup_decay_5,JUP_CHALLENGE/JUP_DECAY_5,JUP_CHALLENGE/JUP_DECAY_5_TRACKER_DESC,1,,3951,,,,29277|29286|29287,,1711558800,1712156400,,,0,,
29277,jup_decay_5_mp,JUP_CHALLENGE/JUP_DECAY_5,JUP_CHALLENGE/JUP_DECAY_5_DESC,100,,,,,,,,1711558800,1712156400,,,0,MP,
29286,jup_decay_5_ob,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,200,,,,,,,,1711558800,1712156400,,,0,OB,
29287,jup_decay_5_br,JUP_CHALLENGE/JUP_DECAY_1,JUP_CHALLENGE/JUP_DECAY_1_DESC,15,,,,,,,,1711558800,1712156400,,,0,BR,
